,0
neg_inoffensive,40.606
somegreat,40.606
neg_discrepencies,40.606
reslly,40.606
thk,40.606
ned,40.606
okh,40.606
earlydoes,40.606
expectationi,40.606
neg_longetivity,40.606
neg_case/covers,40.606
neg_supost,40.606
plugwonderful,40.606
costyle,40.606
qulity/price,40.606
colorthank,40.606
genarally,40.606
breeeat,40.606
profilemight,40.606
escutcheon,40.606
sweater..,40.606
proecting,40.606
mucles,40.606
futures,40.606
sgmaxx,40.606
scaratched,40.606
$1.51,40.606
nee,40.606
unclasped,40.606
quantuty,40.606
promtly,40.606
lasti,40.606
allprofits,40.606
friend-he,40.606
unstuddified..,40.606
deacribed,40.606
adr,40.606
okayit,40.606
allat,40.606
discolor..,40.606
getitng,40.606
weared,40.606
esigncons,40.606
holder/holster,40.606
neg_torx,40.606
becease,40.606
cleaner,40.5655
headset--i,40.542500000000004
falls/,40.542500000000004
illumunicates,40.542500000000004
workding,40.542500000000004
precisi,40.542500000000004
perfectlyits,40.542500000000004
kid-much,40.542500000000004
barrow,40.542500000000004
ssss,40.542500000000004
neg_commentaries,40.542500000000004
neg_patriotic,40.542500000000004
threy,40.542500000000004
plantronice,40.542500000000004
bwoken,40.542500000000004
whiselds,40.542500000000004
mother-in,40.542500000000004
obsesing,40.542500000000004
havefits,40.542500000000004
coverbut,40.542500000000004
justy,40.542500000000004
neg_scratchedbut,40.542500000000004
varierty,40.542500000000004
praticoveloci,40.542500000000004
pretting,40.542500000000004
neg_(bubbles,40.542500000000004
believable,40.542500000000004
stowable,40.542500000000004
anythingwe,40.542500000000004
neg_apllying,40.542500000000004
anche,40.542500000000004
coukd,40.542500000000004
hahahahahahh,40.542500000000004
satisfiedwith,40.542500000000004
rubbered,40.542500000000004
product/item,40.542500000000004
originaly,40.542500000000004
iphone5.surface,40.542500000000004
coventry,40.542500000000004
smtimeworth,40.542500000000004
glovevery,40.542500000000004
t-898,40.542500000000004
phonenicely,40.542500000000004
protectives,40.542500000000004
chromearrived,40.542500000000004
sparkels,40.542500000000004
selller,40.542500000000004
weeks(from,40.542500000000004
.io,40.542500000000004
htcm8,40.542500000000004
coved,40.542500000000004
heritage,40.542500000000004
6~12,40.542500000000004
wittle,40.542500000000004
sceeen,40.542500000000004
servcie,40.542500000000004
nonskidding,40.542500000000004
tind,40.542500000000004
cradle--then,40.542500000000004
evennoticable,40.542500000000004
say>,40.542500000000004
😞,40.542500000000004
other2,40.542500000000004
beautifully..,40.542500000000004
smogged,40.542500000000004
gook,40.542500000000004
iphone3andup,40.542500000000004
bello,40.542500000000004
bumfer,40.542500000000004
fgf,40.542500000000004
price-color,40.542500000000004
cloose,40.542500000000004
undr,40.542500000000004
neg_wi,40.542500000000004
funnya,40.542500000000004
outr,40.542500000000004
breakgood,40.542500000000004
rvs,40.542500000000004
grosso,40.542500000000004
plug-in-thing,40.542500000000004
(texas),40.542500000000004
",yes",40.542500000000004
straightaway,40.542500000000004
neg_diffifulty,40.542500000000004
couldn'tnotice,40.542500000000004
ulrimate,40.542500000000004
old--,40.542500000000004
pink/orange,40.542500000000004
razzle,40.542500000000004
quickly--good,40.542500000000004
neg_fix),40.542500000000004
neg_onwhat,40.542500000000004
me.,40.542500000000004
itooks,40.542500000000004
quick:0(,40.542500000000004
getit,40.542500000000004
shirt/pant,40.542500000000004
buttions,40.542500000000004
recommendt,40.542500000000004
neg_encounted,40.542500000000004
hapy,40.542500000000004
2take,40.542500000000004
bluegreat,40.542500000000004
'em/,40.542500000000004
itevryone,40.542500000000004
longrr,40.542500000000004
zonesaround,40.542500000000004
chihuahua,40.542500000000004
goodthanks,40.542500000000004
wasn'tperfect,40.542500000000004
bugg,40.542500000000004
protectorsmthinking,40.542500000000004
original/factory,40.542500000000004
tast,40.542500000000004
pkhl,40.542500000000004
ahey,40.542500000000004
itemthank,40.542500000000004
(borrow),40.542500000000004
capatibled,40.542500000000004
neg_welll,40.542500000000004
nevet,40.542500000000004
purrfect,40.542500000000004
clouple,40.542500000000004
neg_max--,40.542500000000004
relevancy,40.489000000000004
magnifiers,40.489000000000004
neatplus,40.489000000000004
neg_dryness,40.489000000000004
neg_excepted,40.489000000000004
neg_gett,40.489000000000004
magnets=works,40.489000000000004
neg_scratched.,40.489000000000004
better.,40.489000000000004
wasnanlittle,40.489000000000004
ride/bumps,40.489000000000004
1500-2000,40.489000000000004
adhessive,40.489000000000004
(print),40.489000000000004
week)it,40.489000000000004
plc,40.489000000000004
highlt,40.489000000000004
neg_formy,40.489000000000004
protrays,40.489000000000004
straches,40.489000000000004
moorepower,40.489000000000004
extnded,40.489000000000004
heineken,40.489000000000004
goldits,40.489000000000004
decorativeaesthetically,40.489000000000004
stopwiggling,40.489000000000004
weaks,40.489000000000004
compelments,40.489000000000004
neg_shore,40.489000000000004
neg_conplaints,40.489000000000004
revoew,40.489000000000004
refun,40.489000000000004
fits/apply,40.489000000000004
phone-gn2,40.489000000000004
s2not,40.489000000000004
suli,40.489000000000004
color/blue,40.489000000000004
v/3d,40.489000000000004
neg_quibbles,40.489000000000004
juggled,40.489000000000004
brevity,40.489000000000004
piceses,40.489000000000004
daughter-in-,40.489000000000004
timesand,40.489000000000004
diqitzer,40.489000000000004
stylisis,40.489000000000004
caseeee,40.489000000000004
unsewn,40.489000000000004
querks,40.489000000000004
sobig,40.489000000000004
upstanding,40.489000000000004
colorflat,40.489000000000004
gooooooooood,40.489000000000004
qualoity,40.489000000000004
rececption,40.489000000000004
mnnie,40.489000000000004
replcae,40.489000000000004
exatctly,40.489000000000004
maters,40.489000000000004
coverter,40.489000000000004
soometimes,40.489000000000004
neg_justin,40.489000000000004
starrs,40.489000000000004
crouked,40.489000000000004
waing,40.489000000000004
mobile)this,40.489000000000004
neg_155,40.489000000000004
againand,40.489000000000004
conk,40.489000000000004
neg_wer,40.489000000000004
gharger,40.489000000000004
unly,40.489000000000004
x2-01,40.489000000000004
screwsfitment,40.489000000000004
colofurl,40.489000000000004
told(about,40.489000000000004
beautifully.,40.489000000000004
recking,40.489000000000004
ajust,40.489000000000004
baller,40.489000000000004
lulz,40.489000000000004
reaks,40.489000000000004
pperson,40.489000000000004
neg_'rustic,40.489000000000004
goodhope,40.489000000000004
casenice,40.489000000000004
hookie,40.489000000000004
neverthe,40.489000000000004
neg_careful/,40.489000000000004
csoomeone,40.489000000000004
vrery,40.489000000000004
itarrived,40.489000000000004
comedic,40.489000000000004
turdy,40.489000000000004
priceless..,40.489000000000004
samecame,40.489000000000004
neeeded,40.489000000000004
carrie,40.489000000000004
case/gel,40.489000000000004
briuses,40.489000000000004
neg_defaults,40.489000000000004
casecolor,40.489000000000004
psupport,40.489000000000004
mangent,40.489000000000004
neg_agrivating,40.489000000000004
timengly,40.489000000000004
ring/viberate,40.489000000000004
well[,40.489000000000004
beltso,40.489000000000004
seri,40.489000000000004
16.00,40.489000000000004
extend/shorten,40.489000000000004
neg_tring,40.489000000000004
shiny-ness,40.489000000000004
deifinitely,40.489000000000004
carreful,40.489000000000004
buttonim,40.489000000000004
printcon:,40.489000000000004
fake/cheap,40.489000000000004
neg_glazely,40.489000000000004
neg_bieber,40.489000000000004
'heft,40.489000000000004
neededcolor,40.489000000000004
coudnt,40.489000000000004
pugging,40.489000000000004
(fat32),40.489000000000004
percent.,40.489000000000004
complaiwe,40.489000000000004
tid-bits,40.489000000000004
asesories,40.489000000000004
neg_d-pad,40.489000000000004
neg_invested,40.489000000000004
phonesnice,40.489000000000004
picot,40.489000000000004
amplifys,40.489000000000004
socking,40.489000000000004
looooonnngggg,40.489000000000004
ffd,40.489000000000004
buying..,40.489000000000004
drawbacb,40.489000000000004
descripition,40.489000000000004
thnks,40.4445
but\y,40.4445
neg_junkies,40.4445
allota,40.4445
(24hr),40.4445
dispossitioned,40.4445
scammy,40.4445
big/slips,40.4445
practrice,40.4445
neg_scrathes,40.4445
neg_masking,40.4445
should+,40.4445
neg_completley,40.4445
iphon5,40.4445
5☆rating,40.4445
weblink,40.4445
neg_acurately,40.4445
batthery,40.4445
cillectes,40.4445
proctive,40.4445
enoigh,40.4445
480g,40.4445
neg_bad.,40.4445
definnately,40.4445
ink/paint,40.4445
stylelish,40.4445
easier/faster,40.4445
purchasing..,40.4445
neg_quslity,40.4445
anoutter,40.4445
neg_clystal,40.4445
(year,40.4445
yhan,40.4445
yeepee,40.4445
1on1..,40.4445
tpms,40.4445
2plug,40.4445
h800,40.4445
km),40.4445
station/radio,40.4445
han,40.4445
worke,40.4445
delibered,40.4445
(21,40.4445
scartches,40.4445
zps,40.4445
neg_spender,40.4445
neg_on！,40.4445
two)),40.4445
neg_clasping,40.4445
removingthe,40.4445
autonumeric,40.4445
5-630,40.4445
photo^,40.4445
easley,40.4445
neg_eneded,40.4445
asamble,40.4445
h-700,40.4445
average/ok,40.4445
occasions/weekends,40.4445
4.0.it,40.4445
thanks***~~~***,40.4445
otherise,40.4445
wofe..,40.4445
gteat,40.4445
neg_supress,40.4445
x50,40.4445
neg_enogh,40.4445
valuearrived,40.4445
broher,40.4445
differcult,40.4445
neg_lenovo,40.4445
ipud,40.4445
cupple,40.4445
qualiy,40.4445
clip/mounting,40.4445
neg_sleeping..,40.4445
putside,40.4445
non-touchsreen,40.4445
iphone5，easy,40.4445
holster..,40.4445
nicely>would,40.4445
workedvery,40.4445
charger--i,40.4445
functionof,40.4445
neg_hi-rez,40.4445
'slit,40.4445
non-sliding,40.4445
worg,40.4445
surved,40.4445
for-fitting,40.4445
sulfit,40.4445
lye,40.4445
damiged,40.4445
thaugt,40.4445
early..,40.4445
addorable,40.4445
a2107,40.4445
tendenza/,40.4445
thesecond,40.4445
neg_thr,40.4445
neg_minis4,40.4445
similur,40.4445
anti-everything,40.4445
protectivealso,40.4445
belloe,40.4445
guna,40.4445
winer,40.4445
neg_bot,40.4445
really/very,40.4445
thanksfully,40.4445
neg_brighting,40.4445
2.is,40.4445
whiyte,40.4445
unmatchable,40.4445
sensitiveits,40.4445
feeljust,40.4445
protectiveconvenient,40.406
chrystal,40.406
wz,40.406
freeshipping,40.406
tunneling,40.406
won't/does,40.406
tool…,40.406
neg_happed,40.406
sometims,40.406
particuarily,40.406
productbut,40.406
sluggishit,40.406
cheeply,40.406
neg_screenfrom,40.406
usso,40.406
neg_slotsworkscons:for,40.406
pros:slippery,40.406
sucks--,40.406
buing,40.406
neg_picup,40.406
inconvienient,40.406
😄😄item,40.406
wellprotects,40.406
reshaping,40.406
2inch,40.406
bloth,40.406
scufs,40.406
beyoind,40.406
phonograph,40.406
lastingand,40.406
phione,40.406
hesdset,40.406
sameone,40.406
chromcast,40.406
devine,40.406
dirt/make,40.406
opiniion,40.406
s2felt,40.406
germane,40.406
saids,40.406
fall/work,40.406
feely,40.406
easilyworks,40.406
>_<,40.406
wristlette,40.406
neg_uncharge,40.406
awhile..,40.406
carved.com,40.406
$42.00,40.406
neg_bigtwo,40.406
box--its,40.406
neg_prefect,40.406
creit,40.406
neg_that--most,40.406
snages,40.406
equivilent<sp>,40.406
beatmy,40.406
theses..,40.406
functionility,40.406
picutured,40.406
designeasy,40.406
desame..,40.406
grio,40.406
semi-hard-plastic,40.406
hareware,40.406
gripnicely,40.406
mindboggling,40.406
absoltely,40.406
lblha,40.406
themto,40.406
portsconscase,40.406
stsrs,40.406
'mysterious,40.406
though<,40.406
neg_aerphone,40.406
resisit,40.406
conveinvce,40.406
off-that,40.406
8yrs,40.406
sound/bass,40.406
(memory,40.406
expririence,40.406
unpretentious,40.406
surging,40.406
trturn,40.406
neg_wdye,40.406
forbmy,40.406
neg_convenient..,40.406
neg_i5,40.406
styluspen,40.406
neg_god..,40.406
neg_wape,40.406
annoyingthe,40.406
easilycase,40.406
does/works,40.406
remomended,40.406
blaha,40.406
camera/mic/earphone/power/volume,40.406
abosorbing,40.406
all…..,40.406
neg_protectoreven,40.406
neg_bubbling/,40.406
sprocket,40.406
12yrs,40.406
neg_finnish,40.406
feelstill,40.406
cheapand,40.406
mother%,40.406
17month,40.406
pk.,40.406
energized,40.406
umteen,40.406
neg_100ma,40.406
phonekickstand,40.406
bulky/rigid,40.406
thsy,40.406
mounted..,40.406
icily,40.406
neg_sleak,40.406
elaboration,40.406
goodrecommendation,40.406
feel/touch,40.406
e-cog,40.406
pentolobe,40.406
erp4,40.406
shpiment,40.406
datehookup,40.406
stuggling,40.406
-twice,40.406
longer/thicker,40.406
nexsus,40.406
snore,40.406
kickstandcool,40.406
neg_avaible,40.406
neg_non-male,40.406
amaxing,40.406
tooooooo,40.406
(accident),40.406
screen…,40.406
neg_stamps,40.406
baddazle,40.406
alsoalso,40.406
requardless,40.406
(jeans),40.406
notexciting,40.406
insideout,40.406
excelent..,40.406
lblahblah,40.406
neg_puting,40.406
osay,40.406
printsedge,40.406
neg_snug),40.406
eveeyone,40.406
mirriored,40.406
allllllllllll,40.406
defectsoverall,40.406
snohomish,40.406
plug/stylus,40.406
perfectlyfitted,40.406
neg_chinise,40.406
charginging,40.406
comfortly,40.3725
eleborate,40.3725
pleasedthe,40.3725
differrent,40.3725
worked/s,40.3725
trickle-charging,40.3725
rogh,40.3725
toghether,40.3725
razr-1,40.3725
agani,40.3725
77-27768,40.3725
neg_justices,40.3725
dollarsworks,40.3725
tames,40.3725
epl,40.3725
scratching/denting,40.3725
dropcam,40.3725
skelton,40.3725
uncomfortableness,40.3725
phurchased,40.3725
beteen,40.3725
neg_sensorsi,40.3725
offers)better,40.3725
neg_time---,40.3725
colorcase,40.3725
sller,40.3725
inexpenise,40.3725
iphonealso,40.3725
3fhu),40.3725
4s/5s,40.3725
issues/limitations,40.3725
itotterbox,40.3725
it/wear,40.3725
galaxy/star/hipster,40.3725
pink/blk,40.3725
chargeer,40.3725
(dre,40.3725
howbut,40.3725
heavly,40.3725
idea/appearance,40.3725
bolin,40.3725
unlockedall,40.3725
12-24hours,40.3725
neg_botnes,40.3725
tourer,40.3725
incr,40.3725
andhave,40.3725
grr-r-r-r-r-r,40.3725
3-footers,40.3725
money/cards,40.3725
neg_unlicensed,40.3725
bubbles(operate,40.3725
complments,40.3725
winwin,40.3725
neg_doesent,40.3725
sbout,40.3725
signal/service,40.3725
significat,40.3725
scrated,40.3725
id(license),40.3725
phonethats,40.3725
neg_seas,40.3725
isten,40.3725
overstuffing,40.3725
gel/,40.3725
nnext,40.3725
skratches,40.3725
intended..,40.3725
green/gray,40.3725
glare..,40.3725
togetherrubberized,40.3725
manufacter,40.3725
goldi-locks,40.3725
malfuctioned,40.3725
neg_4.8amps,40.3725
betuifull,40.3725
allusion,40.3725
obviosly,40.3725
light/battery,40.3725
parameter,40.3725
dirt/muck,40.3725
neg_(user,40.3725
scratches--but,40.3725
dond,40.3725
botons,40.3725
cabon,40.3725
9mos,40.3725
v-star,40.3725
neg_(0)zero,40.3725
buttonsmy,40.3725
businesshigh,40.3725
installing--be,40.3725
sg4..,40.3725
mccoy..,40.3725
opnly,40.3725
enjos,40.3725
totype,40.3725
atour,40.3725
neg_slowness,40.3725
proects,40.3725
protestion,40.3725
recoommmend,40.3725
-win,40.3725
allllllll,40.3725
looonnnggg,40.3725
shackor,40.3725
neg_materlally,40.3725
okks,40.3725
ivory/off-white,40.3725
tpl,40.3725
neg_addiction,40.3725
soft/stretchy,40.3725
protectsher,40.3725
palm-pilot,40.3725
overprices,40.3725
stains..,40.3725
stznd,40.3725
neg_soa,40.3725
worldcup,40.3725
times❤️❤️❤️,40.3725
time.=,40.3725
neg_shipping..,40.3725
lillis,40.3725
pleasesd,40.3725
car/,40.3725
(non-slick,40.3725
neg_orderi,40.3725
droid/blackberry,40.3725
prepais,40.3725
comfortablecould,40.3725
(kayscase),40.3725
functinal,40.3725
teen-,40.3725
bejust,40.3725
offer,40.3515
not-bulky,40.343
neg_reselling,40.343
neg_(23,40.343
agrue,40.343
protectivecons:,40.343
charge\discharge,40.343
coverin,40.343
productserves,40.343
conectivity,40.343
un-snap,40.343
attention..,40.343
excise,40.343
seemsa,40.343
4/2011,40.343
hnd,40.343
bidazzle,40.343
zippersgets,40.343
neg_issues..,40.343
videosgive,40.343
loophole,40.343
guidelines),40.343
-{,40.343
said--(to,40.343
waaaaaaay,40.343
complaine,40.343
effecttried,40.343
instructedre,40.343
(turnpike,40.343
furshipping,40.343
protectit,40.343
neg_clearplastic,40.343
extrremely,40.343
poblems,40.343
30-20%,40.343
in--love,40.343
perfet..,40.343
discord,40.343
basic/classy,40.343
meterial,40.343
neg_usage..,40.343
notcies,40.343
beautyof,40.343
first-quality,40.343
neg_showes,40.343
neg_colorlooks,40.343
theperson,40.343
neg_hassels,40.343
fuchsia/magenta,40.343
navyblue,40.343
thatfits,40.343
'sweating,40.343
c240.i,40.343
2650,40.343
dray,40.343
neg_a.,40.343
100-240vacoutput:,40.343
fine.​,40.343
fingertrip,40.343
sloshin,40.343
5.lights,40.343
wide/big,40.343
neg_caustic,40.343
lkes,40.343
vm670),40.343
falles,40.343
jewrl,40.343
slor,40.343
neg_pinky,40.343
